symbol,timeframe,tf_rule,sharpe,sortino,total_return_pct,max_drawdown_pct,alpha_pct,beta,win_rate,opt_m_var,opt_z_thresh,opt_window
MOS,1Min,1min,3.1522151614926672,3.2486316374659685,59.377080858305995,-7.34394060038346,59.56841619168468,0.06207884162030473,0.503558282208589,0.001,1.0,10
ROP,5Min,5min,3.1484237178750147,2.8438783442500397,19.858612253075325,-2.125330469477221,20.03228855173139,0.05634935924843566,0.5493934142114385,0.01,1.5,20
DVN,5Min,5min,3.1411952966035637,2.764134640429163,24.306473921180395,-2.904245892602278,24.32482522428151,0.0059540891827138814,0.5506883604505632,0.001,1.5,10
FIX,1Min,1min,3.1371781773601954,2.6601441204309446,53.16985308428674,-6.721569023036793,53.005129423137056,-0.053444671671750085,0.5192854242793341,0.001,1.0,10
HOLX,1Min,1min,3.127826995279025,3.4329587862274242,4.0019426363277155,-0.4045889962146926,4.011812960922349,0.0032024315970877668,0.5580939947780679,0.001,1.0,10
ED,1Min,1min,3.123437167493842,3.0681547591265392,17.12888407940012,-2.7352048191775737,17.151031849700896,0.007185854805100706,0.51427498121713,0.001,1.0,10
FCX,1Min,1min,3.122904867645195,2.750538015727177,41.81472740688357,-4.978869782152383,42.95569350034307,0.3701870018426107,0.5174861951091244,0.001,1.0,10
PYPL,5Min,5min,3.1143305947067437,2.913945005545504,28.21812380995057,-3.50971922246225,28.859143427403843,0.20797912546892727,0.549558390578999,0.001,1.0,10
AMP,5Min,5min,3.1141645900881825,2.854961066453215,23.72981874557056,-2.8770495406391623,24.21884531988866,0.15866490898019478,0.5610169491525424,0.001,1.0,10
DUK,5Min,5min,3.105074977421402,2.895413140380149,14.34384508651112,-1.7700465400167693,14.225845690096076,-0.03828496133981643,0.5578583765112263,0.01,2.0,10
NDAQ,5Min,5min,3.0911936320927365,2.7593711283671083,20.332169947617817,-3.9458591420050855,20.399611347176123,0.021881394763333985,0.5634057971014492,0.01,2.0,20
PSX,1Min,1min,3.0729378124566886,2.626929835557255,29.103369735585073,-5.302634746157585,29.33508718147857,0.0751808375916358,0.508871989860583,0.01,1.0,20
PSX,5Min,5min,3.0693626709227297,2.954906886643038,26.52625539611875,-5.894734956995375,26.64525858261741,0.03861064151880029,0.553072625698324,0.01,2.0,10
APTV,5Min,5min,3.0653214887863323,3.4563301473569537,22.149448762321743,-1.8568186507117315,22.25719307541076,0.034957694585903504,0.5406871609403255,0.01,2.0,10
NTRS,1Min,1min,3.055705313307768,3.1009236874450363,22.632310304953695,-3.2958383181261097,22.771990948794574,0.04531945257208914,0.5108108108108108,0.01,2.0,10
MSFT,5Min,5min,3.0546676293015063,3.883836065205009,15.371790814024155,-1.9113531880872072,15.981981628433276,0.1979767053841094,0.5269499048826887,0.01,1.0,10
DE,1Min,1min,3.0443106111537555,2.57497278857137,23.95696468652597,-2.231967605598637,24.029228967868093,0.02344618109486405,0.526340545625588,0.001,2.0,10
AMZN,5Min,5min,3.043984500996427,3.2811260120251817,17.98116209371907,-2.452635208679332,19.145369511155515,0.37772766066792,0.5351071692535108,0.001,1.0,10
HRL,5Min,5min,3.037205347924061,2.9983392632049783,14.006211723307938,-2.1427346763823083,14.145832587909329,0.04530005716888979,0.5357142857142857,0.001,2.0,10
ALLE,1Min,1min,3.0181492031826926,1.7611878384250563,18.450753689521537,-2.8286490541155027,18.683690796300407,0.07557655715684235,0.5444287729196051,0.001,1.0,10
GOOGL,1Min,1min,3.016269998565254,3.143641932321819,21.542904514772697,-3.465017603155476,21.874218009295276,0.10749482382551168,0.5151790583530267,0.01,1.0,10
FISV,1Min,1min,2.9976710580807593,2.602524266248274,27.92813181163094,-5.289190410055686,28.13402355615403,0.06680167626896442,0.5207488299531982,0.01,1.0,20
HPE,5Min,5min,2.989230749711454,2.6994836038854606,36.20873277157091,-8.279465416895066,36.07896133469547,-0.042104405570968534,0.5512129380053908,0.001,1.0,10
CEG,1Min,1min,2.9828646427252363,2.7269560478559707,31.6148851914132,-4.790616299121873,31.71255092671579,0.031687695139821705,0.5235314324974236,0.001,1.5,10
SWKS,5Min,5min,2.9771535813669825,2.424839103473315,29.254469344694336,-5.7762540599062016,29.333496957292844,0.025640547197969925,0.5506535947712419,0.01,1.5,10
JPM,5Min,5min,2.977040230614964,2.9290915641947777,15.771853130748692,-2.7889180665790057,16.110131929101904,0.10975472002821972,0.5363881401617251,0.001,1.5,20
SPGI,1Min,1min,2.9766745545862037,2.5281825058199408,19.646231113197278,-4.248847396438108,19.766645836149657,0.03906861520511325,0.5280681378242353,0.01,2.0,20
MPC,1Min,1min,2.9739706436168913,2.386630937253206,31.87495254707844,-3.72367904785263,32.01483440179015,0.045384735536621625,0.5269425424233403,0.01,1.0,10
HPQ,1Min,1min,2.9701976519857953,2.8439769819843246,28.542311034321543,-3.847712853869023,28.156788229877588,-0.1250830606949403,0.5192431045542014,0.01,1.0,20
GEN,5Min,5min,2.9568516447623265,2.0327233505267692,20.934903107073243,-2.0776874435411012,20.52270717019317,-0.1337371714375218,0.5869565217391305,0.001,2.0,20
TGT,1Min,1min,2.950553460437238,2.27641022945935,21.453259150820102,-2.7836355967946034,21.593358120897165,0.04545517872210562,0.5092624956308983,0.001,1.0,20
ANET,5Min,5min,2.9420244253080265,2.5186317205575386,26.195695972010036,-3.558801517012141,26.077384778497052,-0.03838612405931423,0.5591397849462365,0.001,2.0,20
LIN,1Min,1min,2.9392666997252688,2.7380508148377647,16.583541021428204,-2.2468610642758966,16.597855745761688,0.004644419245753375,0.508937960042061,0.001,1.0,20
J,1Min,1min,2.9241681608447134,1.9952240253719946,21.513482646634174,-2.3665341605676864,21.7824635664074,0.0872709897467716,0.5136278195488722,0.01,2.0,10
NEE,1Min,1min,2.919892998250096,2.660616401077201,17.4023061865481,-2.850971922246127,17.495673273309688,0.030292996537917817,0.5179830747531735,0.01,1.5,20
NOC,5Min,5min,2.9176186752180757,2.296925714066258,14.552627532488538,-1.7440987321410264,14.591239580696039,0.012527697749196619,0.5576923076923077,0.001,2.0,10
PFG,5Min,5min,2.917540473912427,2.7428745848553824,20.656044508095928,-3.3962220004789927,21.19323483284443,0.17429166114359437,0.573109243697479,0.001,1.0,10
CMG,1Min,1min,2.916294992482485,2.0364557484660235,28.86874034531244,-5.551003004472486,29.047553949998683,0.0580161606790291,0.5139777702930279,0.001,1.0,20
T,5Min,5min,2.911205109823551,2.570587284761665,11.750762729036568,-2.3593466424681777,11.886487288576227,0.04403589910377639,0.5402542372881356,0.001,2.0,20
TSLA,1Min,1min,2.907609808730892,3.1219851570722827,20.6829261843517,-3.5598155180234015,20.787101728213333,0.03379980568093011,0.5305527198483302,0.001,1.0,10
HSY,5Min,5min,2.9057482152585195,3.5225103475151602,23.728422872605414,-2.658348026583509,23.71583961545285,-0.0040826438799775495,0.546875,0.001,1.0,10
SLB,5Min,5min,2.9039382828121685,2.5397987628180374,26.619071980398278,-6.2196886245135214,26.985765302972048,0.11897382617895744,0.5502008032128514,0.001,1.0,20
PODD,5Min,5min,2.900891180723637,3.0402237097647293,24.428315032873837,-3.003017164727528,24.40895711099641,-0.006280687132412676,0.5469107551487414,0.001,2.0,10
AMP,1Min,1min,2.9001695288862437,2.503986501851972,22.44328361530039,-3.394804392975644,22.631432629039978,0.06104503866956852,0.5104602510460251,0.01,1.5,10
DE,5Min,5min,2.898271760367598,3.7339980668518695,22.270250465110884,-3.9582992641047023,22.481463936290616,0.06852831306121243,0.5167910447761194,0.001,1.0,20
SPGI,5Min,5min,2.8981520029340486,2.4960606518792847,20.514485504716973,-4.081068631966847,20.52184944666476,0.0023892345329293383,0.5612403100775194,0.001,1.0,10
FDX,1Min,1min,2.885677257659411,2.242201300363201,21.963327046729365,-3.422330097087349,22.124227444243417,0.05220421193272351,0.5295608108108109,0.001,1.5,10
KLAC,1Min,1min,2.8847680807837386,2.208002406378071,42.11933368406766,-4.682529744874087,41.97298177050887,-0.04748394926442285,0.5203557988368115,0.001,1.0,10
FOXA,5Min,5min,2.879391880650833,3.109368805121834,23.31657740614901,-2.2269856303089552,23.52095400149251,0.0663100853835516,0.5311973018549747,0.01,1.5,10
MO,1Min,1min,2.8786182202672355,2.5070831340213986,14.565746889028919,-2.621226454632453,14.565627703112774,-3.86699282407359e-05,0.5217691776088459,0.001,1.0,20
FDS,5Min,5min,2.8735933452344864,1.820349201563499,21.54829677908474,-5.69482288828336,21.745120671261812,0.06385960718177439,0.5753768844221105,0.001,2.0,10
DDOG,1Min,1min,2.8723517218812606,2.31279546272402,34.99051964672333,-4.737102424972788,35.0643841995931,0.023965389967372474,0.5162648296976655,0.01,2.0,20
EG,1Min,1min,2.872230042014271,1.711943847608331,11.728807788331896,-2.314016554180671,11.826097419910894,0.031565668104474615,0.5224429727740986,0.001,2.0,20
TRGP,5Min,5min,2.8706749014885555,2.6099730326482455,13.966064192786366,-1.6757212515113202,14.037533110364024,0.02318812493612253,0.5396825396825397,0.001,2.0,10
CMCSA,5Min,5min,2.8679928895058833,2.765361685666897,18.44449911267305,-4.090150250417366,18.779050410742105,0.10854533075497903,0.544055944055944,0.001,1.0,10
KR,1Min,1min,2.863258227292639,2.6318919688083144,26.833824553790777,-4.27100226406614,26.91264926395278,0.025574715404127268,0.5267241379310345,0.001,1.5,20
MSCI,5Min,5min,2.8573246381595676,2.1645897746458114,16.80526590738389,-2.330212377255072,17.054337374730192,0.08081135826037582,0.5597014925373134,0.001,2.0,10
IBKR,1Min,1min,2.8560431280175766,2.218727041643268,25.154851642599052,-3.896599155397034,25.17633005933967,0.006968682718191967,0.5087032201914709,0.001,1.5,20
UBER,5Min,5min,2.850946293584212,2.9792992267467415,26.159265620510542,-2.9456893839732277,26.833687872713718,0.2188166264977455,0.547085201793722,0.001,1.0,20
PFE,1Min,1min,2.8425202704564105,2.785609837866162,17.30719464847814,-6.147438637555826,17.374326414242365,0.02178093392881365,0.5200316288877175,0.001,1.0,10
AMT,5Min,5min,2.8357204843546993,2.334350828786259,14.37525409730065,-2.7195966219255063,14.680370344965194,0.09899511438939448,0.5443645083932853,0.001,2.0,10
TDG,1Min,1min,2.8324702638447774,2.5585892788964135,19.431539074846803,-3.7967807161425013,19.648321580794473,0.07033518908994986,0.5231761386537687,0.001,1.5,10
FSLR,5Min,5min,2.83154863744833,2.6090956365251197,22.41455326756352,-2.8650151797331236,22.500428845609573,0.027862372905395498,0.5448504983388704,0.001,1.0,10
J,5Min,5min,2.8312987252921804,2.4599988215179867,15.84319500733633,-1.5460637142964169,15.945426130254193,0.03316893736362655,0.5285285285285285,0.001,2.0,20
CTVA,1Min,1min,2.82981597325562,3.236759808863934,17.719425128913002,-1.9052309366923024,17.646952519583568,-0.023513773211286965,0.49910125823846613,0.001,2.0,20
TDY,1Min,1min,2.828874738073661,1.651330715439976,23.60525848036934,-3.486346062061211,23.697780939113503,0.030018956568426746,0.523970671178793,0.001,1.0,20
PRU,1Min,1min,2.824115909326884,2.2497449585653824,20.05931356269992,-3.380893300248193,20.225858647064673,0.054035633316390885,0.5197498354180382,0.01,1.0,20
GEN,1Min,1min,2.8133695146114155,2.6057072486374615,22.152672021989382,-3.015252366514066,22.449142712524914,0.0961900591899158,0.5156559651208878,0.01,2.0,10
EXPD,1Min,1min,2.81251601965017,1.8985363663975996,17.164782058463768,-3.0503435075463883,17.305273177011074,0.04558241148328067,0.5252862595419847,0.01,2.0,20
LRCX,1Min,1min,2.812467074879445,2.3878456164741375,40.83086759760821,-7.066366671518659,40.654064958728604,-0.05736370184871472,0.5139225181598063,0.001,1.0,20
MRK,1Min,1min,2.8102023758941312,2.685236201643307,19.964175763287283,-3.034788363738898,19.944329378374153,-0.006439169201014402,0.5031111111111111,0.001,1.5,20
DUK,1Min,1min,2.8075599147386257,2.652703819419875,13.223412234959087,-2.065811592519442,13.209925485732812,-0.004375782321049844,0.5020818875780708,0.001,1.0,10
INTU,5Min,5min,2.8000368353317944,2.8700630201319655,31.80476454656327,-4.18956238674544,31.858942138082995,0.01757794581865064,0.5384615384615384,0.001,1.0,20
ALB,1Min,1min,2.795142813370095,2.4071781682779183,37.632445705398034,-5.211417990104234,37.547017894220545,-0.027717094727927355,0.5120192307692307,0.001,1.0,10
TXN,5Min,5min,2.794517737085408,2.0808208442251432,18.932109823176944,-3.654884252574285,19.13387864444516,0.06546399182130908,0.5684210526315789,0.001,2.0,10
KO,1Min,1min,2.7910080208988353,2.2343584032307544,11.524075102192711,-1.6869227334956254,11.56935628968078,0.014691503220096774,0.5162898936170213,0.001,1.0,20
SBUX,5Min,5min,2.790554502994739,2.734899361011791,16.81681899665883,-1.772780785628251,16.64949452953867,-0.05428850442902764,0.5289115646258503,0.001,1.5,20
ADBE,1Min,1min,2.790354592149784,2.079105382769649,33.54553025693028,-6.55922038980509,33.97873117635166,0.14055224820031337,0.5268948655256723,0.001,1.0,10
GE,1Min,1min,2.789738358373629,2.854037355010367,25.296354551600466,-4.790636657097839,25.611896266962752,0.10237766243522954,0.5178677784395473,0.001,1.0,10
GS,1Min,1min,2.7888441322222355,2.1659802943710083,21.377312850859,-4.793612669797212,21.470147604027645,0.030120280645762793,0.5181476846057572,0.001,1.0,20
DOC,1Min,1min,2.78824818296626,3.038653429458979,16.4837755059432,-3.9498909530244486,16.438621957289254,-0.014650090738522092,0.5030143180105501,0.01,1.5,10
QCOM,5Min,5min,2.7853218447240518,2.1445495988936485,17.41896509426386,-2.9574703943763083,17.750749878269335,0.10764773392662204,0.5547445255474452,0.001,2.0,20
TMO,1Min,1min,2.7791144672191077,2.6051167756791433,20.085021014599857,-2.2048399519739186,20.293023248251664,0.06748642548934991,0.5119685602000714,0.001,1.0,20
PFG,1Min,1min,2.778353272729594,2.2985621569584405,20.390854693009118,-5.493562389540123,20.577915218083294,0.060691877994682744,0.5255183413078149,0.01,2.0,10
STT,1Min,1min,2.767190085048169,2.2352480377896833,21.38901767345731,-3.134656041632801,21.452993293723203,0.020756920992667585,0.5226554267650158,0.001,1.0,10
CME,5Min,5min,2.7644864168801075,2.38932540297928,15.03309461632194,-3.0722658765941078,14.92769460596523,-0.034197084428546895,0.5625,0.001,1.5,10
ON,5Min,5min,2.7507299913854286,2.8303272400639465,28.931865536614822,-5.683499106831133,28.925018289390124,-0.002221592679674617,0.509090909090909,0.001,1.5,20
DASH,1Min,1min,2.7432631897790043,2.469183672971877,30.61644976431561,-8.550371338237582,31.003123762296564,0.1254565659957936,0.5144451739986868,0.001,1.0,20
VST,1Min,1min,2.7413693996351967,2.1768930105699242,23.699224286617838,-6.780417737433736,23.49232889046361,-0.06712731152697518,0.522990975504942,0.001,2.0,10
GOOG,1Min,1min,2.7107156358514715,2.3973663505670135,17.382027559881163,-2.7824497454195294,17.598040339072046,0.07008545087076376,0.5247123988069876,0.001,1.0,10
DOC,5Min,5min,2.709715132498576,3.174193847430201,15.294145960684013,-2.3849454251118067,15.399456188985742,0.03416795459730637,0.543010752688172,0.01,1.5,20
MOH,5Min,5min,2.708026444307435,2.70596922744893,26.352560132245138,-4.292972346302054,26.24517843206479,-0.0348400446519931,0.5191956124314442,0.01,2.0,10
OKE,1Min,1min,2.6919452252138494,3.370693511401013,22.418885984343383,-2.7508475950529157,22.48274176414607,0.020718038696315378,0.5021929824561403,0.001,2.0,20
UNP,1Min,1min,2.6916977896378897,2.484711364559112,14.773760427015548,-2.2700841921829276,14.866213431439565,0.02999642208060328,0.5207877461706784,0.001,1.0,20
NTRS,5Min,5min,2.691270634417933,3.1591087343074578,20.526870887218294,-2.7643288902367575,20.4299365695262,-0.031450386341724805,0.5352941176470588,0.001,1.5,10
EOG,5Min,5min,2.6869575617203987,2.1915625162255945,22.777132035936297,-3.1320722071472074,22.592021991288362,-0.0600590436753646,0.5435073627844712,0.001,1.0,10
KEY,1Min,1min,2.685148632987712,1.8968173736246368,18.254694221580014,-4.428500742206846,18.3540749378653,0.0322441215505983,0.5284388866478419,0.001,1.0,20
AKAM,1Min,1min,2.6753414993315507,2.4418236545994163,28.054538881706236,-4.928702456728219,28.032684867169834,-0.0070905456050199675,0.5057900635039223,0.01,2.0,20
TRMB,5Min,5min,2.6748928336305857,1.9129316607769868,19.008896728066848,-2.1503305146637683,19.274922777548372,0.08631228064896768,0.5504587155963303,0.001,1.5,10
MTCH,5Min,5min,2.6728629210509314,2.3331633115554156,23.918596114532463,-4.416820211293411,24.075817266330997,0.05101047887767622,0.5464895635673624,0.01,2.0,10
AIZ,1Min,1min,2.669097219102521,1.4161236967387532,16.64862176709272,-2.75026916162825,16.789108447748244,0.04558097160714196,0.5287030474840538,0.001,1.0,10
MS,1Min,1min,2.669051068514506,1.8942832688652398,19.280089865098702,-2.878695773799379,19.422046716902397,0.04605796934849046,0.5137374618403838,0.001,1.5,20
MSCI,1Min,1min,2.666416756874275,2.4571748774777915,19.289275028492337,-3.145617342130121,19.263063981538707,-0.008504186883854441,0.5125628140703518,0.01,1.0,10
GD,5Min,5min,2.666039507524223,1.9967771563786074,14.765741079852157,-3.1921297160706956,14.831085416967696,0.021201001837711928,0.5409582689335394,0.01,1.5,10
DAL,5Min,5min,2.661699695403777,2.946882357216826,31.73997983771781,-6.32111251580274,31.706293927398455,-0.010929409924581262,0.5464601769911505,0.001,1.5,10
GWW,1Min,1min,2.6552334953524195,2.0069511994491998,21.926943465363102,-2.4165160796128147,22.049713485098714,0.03983279238761821,0.5262550490478938,0.001,1.0,10
KIM,1Min,1min,2.6535612070861,2.877833386678069,12.749174521463447,-2.7160728988884166,12.730615913546513,-0.006021349330645714,0.5094912680334093,0.01,1.5,10
CB,1Min,1min,2.652847625693406,1.761959447633354,10.78099189021664,-2.0644245435461586,10.799713721034008,0.0060743070797767175,0.5231935771632471,0.001,1.5,20
IVZ,5Min,5min,2.648259688798122,3.3119771246839114,32.205220498413254,-5.393529869527711,31.90513541813158,-0.09736274969432662,0.540268456375839,0.01,2.0,10
NWSA,5Min,5min,2.647927681446718,2.6008927142700218,15.001183683005227,-2.586920529801348,15.063743003240496,0.020297401761514944,0.5474209650582362,0.01,1.0,10
KIM,5Min,5min,2.645962450730532,3.6242699976685038,12.679802797146467,-1.8871934573926008,12.684241134018798,0.0014400205486865137,0.5503355704697986,0.01,2.0,20
A,5Min,5min,2.6456779240849673,2.218907938051689,16.217072833557154,-2.43988528568278,16.49702367808378,0.09083018714817992,0.5694444444444444,0.001,1.5,20
IRM,1Min,1min,2.645526613009542,1.6437109348216958,21.65957516471979,-4.872302327773124,21.787739867857937,0.041583100031396175,0.5213367609254499,0.001,1.5,20
EXE,1Min,1min,2.643654063299811,1.7871145112859372,20.310189547963997,-3.188271278002114,20.193876518437634,-0.037737818785693905,0.5162618361465624,0.01,2.0,20
SMCI,5Min,5min,2.64215328952159,2.6061029671468847,21.42015457905626,-3.203590916016992,21.690365814330285,0.08767016620714616,0.5394736842105263,0.001,2.0,10
TRMB,1Min,1min,2.6413294974561152,2.179854443379997,19.81253300076622,-3.566911548354939,20.197144686384906,0.12478744775062608,0.5177383592017738,0.01,1.5,10
FISV,5Min,5min,2.6386381242714436,2.170329054136513,24.07708327162903,-4.069368131868138,25.391017319634066,0.4263065385013051,0.5507020280811232,0.001,1.0,20
FANG,5Min,5min,2.636607279109252,2.1992684636470834,24.216115415697793,-4.155284971046973,25.002113653874762,0.2550175092076346,0.5278174037089871,0.001,1.5,10
WMB,1Min,1min,2.6349123922966986,2.4312577922695655,16.9592043979373,-4.0161171873635455,17.022598554542874,0.020568264826347334,0.5066979236436705,0.01,1.5,10
USB,1Min,1min,2.6335990438524464,2.0194778486840868,20.090675675610868,-4.929937895168352,20.11495460841507,0.007877311511925347,0.5318704284221526,0.001,1.0,10
CRWD,5Min,5min,2.6313491803633773,2.8550664958203855,29.92521847383469,-5.65078198331266,29.680112144625387,-0.07952486727064365,0.5457570715474209,0.01,1.0,10
TXT,5Min,5min,2.6204814117308084,2.257055253301878,14.646878960253428,-1.9818712551850877,15.110982888081658,0.15057874425106094,0.5473441108545035,0.001,2.0,10
HSY,1Min,1min,2.6132270613734523,3.1066405020282484,24.630285338768097,-2.982164372319723,24.651810538112947,0.006983861356802531,0.513677811550152,0.01,1.0,10
EBAY,5Min,5min,2.610572043569675,2.4813522239108408,17.3837738119478,-3.411083083640533,17.37747446456255,-0.002043826311297814,0.533532041728763,0.01,1.0,10
VLO,1Min,1min,2.6076538751948153,1.6019558309994153,21.946446049831913,-3.043677215991872,21.968955972143956,0.007303355200625529,0.517875920084122,0.001,2.0,20
KKR,5Min,5min,2.596978295193856,1.7631818623567608,31.565075713208834,-4.9042553191489615,31.902865455249614,0.10959604547069388,0.560200668896321,0.001,1.5,10
HBAN,1Min,1min,2.590503990264822,1.7583508189467139,21.43677921940601,-4.196859903381609,21.995451513373713,0.1812614964651253,0.5290251916757941,0.001,1.0,10
V,5Min,5min,2.5785225027180685,2.662404066566748,11.553448436898051,-2.4565839792234376,11.858068891972142,0.09883425424320069,0.5417170495767836,0.001,1.0,10
ADI,1Min,1min,2.5660731329194593,2.334621001040705,19.89273292273883,-3.950917331508641,20.097859605416158,0.06655345158242011,0.51854714064915,0.001,1.5,10
NEM,1Min,1min,2.565681509588916,2.7862543192857676,29.301635685978944,-6.739509909899115,29.516701724702294,0.06977828046735914,0.5075979738736337,0.001,1.0,10
NDAQ,1Min,1min,2.5645268755281276,2.3112382020490587,19.254700364914655,-4.767322789850946,19.38989821718365,0.043865008674594044,0.5209319257371678,0.01,1.5,20
EQIX,1Min,1min,2.5587267821246127,1.9841943727526319,15.111915204469572,-2.0599497965064515,15.06520352413245,-0.015155627318073165,0.5206963249516441,0.001,1.0,10
USB,5Min,5min,2.5585812912124464,2.171472920279789,17.502589003839873,-3.2185206098249326,18.04625125504661,0.17639148081874004,0.5282051282051282,0.01,2.0,10
ROP,1Min,1min,2.554353543664978,1.9655550285983336,14.930514751324587,-3.112332455423663,15.034657731263565,0.03378924030044761,0.5252479711451759,0.01,2.0,20
HAL,5Min,5min,2.5499569707383025,2.514999726507403,24.988242662648187,-4.112147951899935,25.488890764946902,0.16243551936435877,0.532608695652174,0.001,1.0,10
PTC,1Min,1min,2.548329857061224,1.826296487838552,18.242872422673884,-2.849949972565561,18.296882428920483,0.017523572695580105,0.5314726840855107,0.001,2.0,10
SYF,1Min,1min,2.541932709601423,1.671951220156344,17.9571435934635,-4.790486885429594,18.258667341800766,0.09782952624199173,0.5196335078534031,0.01,2.0,20
DOW,5Min,5min,2.539989325223801,2.8267268979759526,36.652335596865804,-6.4083109545380905,36.463159073573024,-0.061378414641970344,0.5272952853598015,0.001,1.5,10
RF,1Min,1min,2.537423292941078,1.6566478180380468,16.241247532142822,-3.8221440952190564,16.400800753927797,0.05176712011469177,0.5349137931034482,0.001,1.5,10
CRM,5Min,5min,2.535587553078452,2.642339727057243,23.51386573721481,-4.027311459106741,23.797243707378293,0.09194211972156491,0.5260663507109005,0.01,1.0,20
PSKY,5Min,5min,2.532179567823351,2.937199707853319,30.775003995097894,-11.909399248519314,31.183039327420996,0.132387261273121,0.5209876543209877,0.001,1.0,10
GD,1Min,1min,2.5309522698625115,1.654144295461828,12.293697790802295,-1.825115583732516,12.309157675606896,0.0050159671154599815,0.5212947189097104,0.001,2.0,20
LULU,1Min,1min,2.5295282356049307,1.8798154612494675,23.76695893593592,-5.257620549448151,23.8903889589913,0.040046930784500084,0.5216745843230404,0.001,1.0,10
STX,1Min,1min,2.526097618299138,2.0963702068111734,39.35600542154778,-6.478720560793112,39.518446408273384,0.05270405684885575,0.5033763044812769,0.001,1.0,20
AKAM,5Min,5min,2.523838004127916,2.5729142707978467,26.708247182986344,-6.836075264992497,26.6267799757371,-0.026432074864430513,0.49310344827586206,0.01,2.0,20
RJF,1Min,1min,2.5068713461955623,1.595519712854219,14.147430264311645,-2.1735229823822713,14.156949354632529,0.0030884734667903295,0.5237080447522643,0.001,1.5,20
HUM,1Min,1min,2.501606760718077,2.1485439213982462,18.58052533870218,-6.435770327360182,18.675071722738732,0.030675620110171664,0.5143613000755858,0.001,1.5,10
AMAT,1Min,1min,2.496728933237847,2.123448555691801,28.25510960119413,-3.9912398754385054,28.375847600564008,0.039173502395404465,0.5079242365674527,0.001,1.5,20
STZ,5Min,5min,2.4942411279206436,2.274505066041594,15.034385691699747,-2.663054252296275,14.810365272219746,-0.07268353364244576,0.5342706502636204,0.01,2.0,10
WMB,5Min,5min,2.489929800030358,1.9910646671402448,14.432912793286956,-3.6297578718898738,14.6428988562451,0.06813007986901654,0.5408805031446541,0.001,2.0,20
CTSH,1Min,1min,2.4892570025755107,2.2489686181597377,17.720742173653893,-3.048589341692832,17.933058823151757,0.06888623980101863,0.5200868621064061,0.01,2.0,10
COIN,5Min,5min,2.4804114314939105,2.9017074336225366,32.961388760538426,-6.447925826446858,34.47400946039809,0.4907705189630056,0.5269121813031161,0.001,1.5,20
IEX,1Min,1min,2.469323908086177,2.020331056065177,18.35929220542376,-2.9962897314230132,18.538612417271832,0.05818052961814436,0.525794684731631,0.001,1.0,20
TXT,1Min,1min,2.466305326867629,2.1020005630659573,18.216226904157693,-3.4429687620770997,18.458285388284047,0.07853599245671335,0.5152590489709014,0.01,1.5,10
FIS,5Min,5min,2.4625784733805034,2.05892820098323,19.169521552868197,-3.8984349253636634,18.893422509470952,-0.08958046840548105,0.5438282647584973,0.001,1.0,10
LYV,1Min,1min,2.4598428310747953,2.18323937929053,25.891245375503622,-6.250954181383942,26.15220058364101,0.08466704371791435,0.5110518292682927,0.01,2.0,10
DGX,1Min,1min,2.4552176002989654,1.498643546397138,13.730694604315353,-3.2439766227792766,13.787411099978977,0.018401694498278973,0.5188335358444714,0.001,1.5,10
IT,5Min,5min,2.4533347057742496,2.4185293867256803,29.59294303366635,-4.314666174616356,30.147372758376495,0.17988499281396667,0.5302593659942363,0.01,1.0,10
ELV,1Min,1min,2.44401398445625,1.9880278170163603,19.318026175173998,-2.898464762315972,19.31642067735824,-0.0005209045442153617,0.5033025099075297,0.001,2.0,10
AMCR,1Min,1min,2.4415625364615234,2.6925016511116806,23.28343916913869,-4.409205729999029,23.448581391815974,0.05358047416217884,0.513552584026021,0.01,1.5,20
RTX,5Min,5min,2.4340280928363414,2.023610351124451,18.107509887584182,-6.9150303336711945,17.930004374054285,-0.05759174986957789,0.5532163742690058,0.001,1.0,10
INVH,1Min,1min,2.4330139767591508,2.406222521923812,12.819995767447123,-2.285508154984099,12.906853173780947,0.028180927569067326,0.5256830601092897,0.001,2.0,10
COO,5Min,5min,2.4316166852560506,1.7137325160955788,24.29007609753633,-2.7782872955310673,24.682720169425092,0.12739355936784055,0.5551020408163265,0.001,2.0,20
PCG,1Min,1min,2.4304665721276173,1.950395820156908,15.69211115175062,-3.7130620330414046,15.71138928302987,0.006254799034171715,0.5181286549707602,0.001,1.0,10
DTE,1Min,1min,2.4301390146991677,2.0095901652243917,11.758383077663193,-2.154029526489913,11.747843107145856,-0.00341969854116543,0.5209846650524617,0.001,1.0,10
APA,5Min,5min,2.4195391549758707,2.2072877199803287,26.576818952186265,-4.47637781086375,26.193615245930285,-0.124330628164247,0.5317559153175592,0.001,1.0,20
PWR,5Min,5min,2.4142846977681387,2.0269421878832934,21.48991301029013,-4.556731711663581,21.429552172312462,-0.019584103127829156,0.5470588235294118,0.01,2.0,20
MCO,5Min,5min,2.4119737969129234,1.9018755675276338,16.55474036305218,-5.559206203180451,16.907755565461756,0.11453595346437623,0.544839255499154,0.01,1.5,10
TJX,5Min,5min,2.4111607783353186,2.2339850611924006,11.875499114624755,-3.0220332216365486,12.021114802945963,0.04724508062939052,0.5208711433756806,0.001,1.0,20
ON,1Min,1min,2.409320644630888,2.0259664418600893,25.223727712009826,-6.595270566819367,25.285326563736188,0.019985777288427674,0.5093477357706688,0.001,1.5,20
