entry_z,exit_z,residual_window,measurement_variance,total_return,annual_return,volatility,sharpe,max_drawdown,benchmark_total_return,benchmark_annual_return,benchmark_volatility,beta,daily_var_95,return_minus_spy,annual_return_minus_spy
1.75,0.0,30,0.01,0.5950180946406978,0.02907512968393222,0.06016934421283832,0.4832216482380818,-0.11117712151202697,7.3579044539396055,0.1392115581027369,0.17158998759079136,0.06777401554710184,-0.0006646403259458073,-6.762886359298908,-0.11013642841880467
2.0,0.25,30,0.01,0.45184126365935007,0.023150822852209707,0.048951724618835686,0.47293171042439053,-0.11892685809480452,7.3579044539396055,0.1392115581027369,0.17158998759079136,0.05030594109416705,-0.00021890266749269305,-6.906063190280255,-0.11606073525052718
1.5,0.25,30,0.01,0.659202629678505,0.03157039111708215,0.0668048727030866,0.47257617355842213,-0.1552248329028566,7.3579044539396055,0.1392115581027369,0.17158998759079136,0.08567593417295924,-0.0026499326556119972,-6.6987018242611,-0.10764116698565473
2.0,0.25,10,0.01,0.6560499128598931,0.031449958188332516,0.06796721427690465,0.4627224835227542,-0.09874585810667269,7.3579044539396055,0.1392115581027369,0.17158998759079136,0.08120038482403096,-0.003620577454544693,-6.701854541079713,-0.10776159991440437
2.0,0.0,30,0.01,0.4162442470137544,0.021592864446782656,0.05183606215724697,0.4165606635257083,-0.11892685809480452,7.3579044539396055,0.1392115581027369,0.17158998759079136,0.05669484966938168,-0.00021914954932156228,-6.941660206925851,-0.11761869365595423
1.75,0.5,40,0.01,0.38371408108863525,0.02013664896469658,0.04910447649567252,0.4100776630104423,-0.16428719652111434,7.3579044539396055,0.1392115581027369,0.17158998759079136,0.05917394998307794,-0.0002189182372418441,-6.97419037285097,-0.11907490913804031
2.0,0.5,40,0.01,0.2824843389987499,0.01539014578705844,0.04048740450423888,0.38012181752592095,-0.13408551239179334,7.3579044539396055,0.1392115581027369,0.17158998759079136,0.03724244136551407,-0.00021880700779353113,-7.075420114940855,-0.12382141231567845
2.0,0.5,10,0.01,0.5101988081571063,0.025628990113135686,0.06783618094751546,0.37780708989152434,-0.10180160590965592,7.3579044539396055,0.1392115581027369,0.17158998759079136,0.08112755731913002,-0.0036457383984315242,-6.847705645782499,-0.1135825679896012
1.75,0.0,40,0.01,0.3589749533246862,0.01900752730157529,0.05613597868476762,0.33859794995848075,-0.1430087662810804,7.3579044539396055,0.1392115581027369,0.17158998759079136,0.07452586546539988,-0.0004361809787215176,-6.998929500614919,-0.1202040308011616
2.0,0.25,40,0.01,0.22652409318476008,0.012613048178754527,0.04540722023570962,0.27777626803138333,-0.10982776972029129,7.3579044539396055,0.1392115581027369,0.17158998759079136,0.043264056414810334,-0.00021887637566220253,-7.131380360754846,-0.12659850992398236
2.0,0.0,40,0.01,0.22215743342804561,0.012391373165991482,0.04736279134306578,0.2616267499150609,-0.13739715473252578,7.3579044539396055,0.1392115581027369,0.17158998759079136,0.049581019269717565,-0.00021887637566220253,-7.13574702051156,-0.1268201849367454
1.75,0.25,40,0.01,0.23698915920078623,0.01314131059430701,0.054039936433484495,0.24317775818411816,-0.1510452379811601,7.3579044539396055,0.1392115581027369,0.17158998759079136,0.06795186776595122,-0.00021915657058280136,-7.120915294738819,-0.12607024750842988
